date,home_team,away_team,home_goals,away_goals,result,home_shots,away_shots,home_shots_on_target,away_shots_on_target,odds_home,odds_draw,odds_away,league,season
04/12/2021,Mainz,Wolfsburg,3,0,H,12,16,5,0,2.5,3.3,2.87,Bundesliga,2021/22
04/12/2021,Dortmund,Bayern Munich,2,3,A,11,16,4,6,4.0,4.33,1.75,Bundesliga,2021/22
05/12/2021,Stuttgart,Hertha,2,2,D,10,15,3,8,2.2,3.4,3.3,Bundesliga,2021/22
05/12/2021,M'gladbach,Freiburg,0,6,A,19,15,3,8,1.83,3.75,4.2,Bundesliga,2021/22
10/12/2021,FC Koln,Augsburg,0,2,A,14,12,4,4,1.65,4.0,5.0,Bundesliga,2021/22
11/12/2021,Bayern Munich,Mainz,2,1,H,21,9,7,4,1.2,7.5,12.0,Bundesliga,2021/22
11/12/2021,Bochum,Dortmund,1,1,D,4,23,3,8,6.0,4.5,1.5,Bundesliga,2021/22
11/12/2021,Freiburg,Hoffenheim,1,2,A,14,14,6,8,2.3,3.5,3.0,Bundesliga,2021/22
11/12/2021,Hertha,Bielefeld,2,0,H,18,9,9,1,2.0,3.3,4.0,Bundesliga,2021/22
11/12/2021,RB Leipzig,M'gladbach,4,1,H,19,12,10,4,1.75,4.2,4.2,Bundesliga,2021/22
11/12/2021,Wolfsburg,Stuttgart,0,2,A,19,12,3,3,1.8,3.75,4.33,Bundesliga,2021/22
12/12/2021,Greuther Furth,Union Berlin,1,0,H,5,14,3,4,4.75,4.0,1.7,Bundesliga,2021/22
12/12/2021,Ein Frankfurt,Leverkusen,5,2,H,15,11,7,4,3.2,3.8,2.1,Bundesliga,2021/22
14/12/2021,Stuttgart,Bayern Munich,0,5,A,13,25,1,12,9.0,6.0,1.28,Bundesliga,2021/22
14/12/2021,Bielefeld,Bochum,2,0,H,13,5,4,3,2.3,3.4,3.1,Bundesliga,2021/22
14/12/2021,Mainz,Hertha,4,0,H,21,7,11,1,1.9,3.5,4.2,Bundesliga,2021/22
14/12/2021,Wolfsburg,FC Koln,2,3,A,19,19,5,6,2.1,3.5,3.4,Bundesliga,2021/22
15/12/2021,M'gladbach,Ein Frankfurt,2,3,A,19,12,8,5,1.95,3.8,3.6,Bundesliga,2021/22
15/12/2021,Augsburg,RB Leipzig,1,1,D,9,13,2,4,6.5,4.75,1.45,Bundesliga,2021/22
15/12/2021,Dortmund,Greuther Furth,3,0,H,12,7,5,1,1.1,10.0,21.0,Bundesliga,2021/22
