date,home_team,away_team,home_goals,away_goals,result,home_shots,away_shots,home_shots_on_target,away_shots_on_target,odds_home,odds_draw,odds_away,league,season
16/12/2023,Celta,Granada,1,0,H,11,7,4,2,1.67,4.0,5.0,La Liga,2023/24
16/12/2023,Ath Bilbao,Ath Madrid,2,0,H,16,7,7,3,2.45,3.3,2.9,La Liga,2023/24
16/12/2023,Sevilla,Getafe,0,3,A,12,14,4,7,1.95,3.4,4.2,La Liga,2023/24
16/12/2023,Valencia,Barcelona,1,1,D,11,16,4,8,5.0,3.8,1.67,La Liga,2023/24
17/12/2023,Almeria,Mallorca,0,0,D,7,20,1,2,2.7,3.2,2.7,La Liga,2023/24
17/12/2023,Sociedad,Betis,0,0,D,12,12,4,3,1.7,4.0,5.0,La Liga,2023/24
17/12/2023,Las Palmas,Cadiz,1,1,D,7,13,2,5,1.91,3.3,4.33,La Liga,2023/24
17/12/2023,Real Madrid,Villarreal,4,1,H,22,3,9,1,1.29,6.0,9.0,La Liga,2023/24
18/12/2023,Girona,Alaves,3,0,H,9,12,4,2,1.53,4.0,6.5,La Liga,2023/24
19/12/2023,Vallecano,Valencia,0,1,A,7,8,1,3,2.2,3.2,3.5,La Liga,2023/24
19/12/2023,Ath Madrid,Getafe,3,3,D,8,29,4,9,1.45,4.33,7.5,La Liga,2023/24
19/12/2023,Granada,Sevilla,0,3,A,12,12,3,5,2.8,3.4,2.5,La Liga,2023/24
20/12/2023,Barcelona,Almeria,3,2,H,30,10,11,5,1.14,8.5,15.0,La Liga,2023/24
20/12/2023,Ath Bilbao,Las Palmas,1,0,H,19,5,10,1,1.36,5.0,7.0,La Liga,2023/24
20/12/2023,Villarreal,Celta,3,2,H,12,15,8,5,2.4,3.6,2.88,La Liga,2023/24
21/12/2023,Betis,Girona,1,1,D,21,12,4,4,2.8,3.5,2.38,La Liga,2023/24
21/12/2023,Cadiz,Sociedad,0,0,D,10,8,2,1,4.75,3.1,1.75,La Liga,2023/24
21/12/2023,Alaves,Real Madrid,0,1,A,8,9,2,4,5.75,4.0,1.53,La Liga,2023/24
21/12/2023,Mallorca,Osasuna,3,2,H,15,12,8,7,2.3,2.9,3.3,La Liga,2023/24
23/12/2023,Ath Madrid,Sevilla,1,0,H,12,8,4,2,1.53,4.33,5.75,La Liga,2023/24
02/01/2024,Getafe,Vallecano,0,2,A,5,12,0,8,2.38,3.0,3.3,La Liga,2023/24
02/01/2024,Sociedad,Alaves,1,1,D,16,7,6,2,1.6,3.75,6.5,La Liga,2023/24
02/01/2024,Valencia,Villarreal,3,1,H,11,8,8,4,2.05,3.5,3.6,La Liga,2023/24
03/01/2024,Granada,Cadiz,2,0,H,15,15,8,2,2.25,3.1,3.5,La Liga,2023/24
03/01/2024,Celta,Betis,2,1,H,19,14,6,3,2.4,3.3,3.0,La Liga,2023/24
03/01/2024,Real Madrid,Mallorca,1,0,H,17,7,5,0,1.2,6.5,15.0,La Liga,2023/24
03/01/2024,Girona,Ath Madrid,4,3,H,17,18,9,12,2.55,3.6,2.63,La Liga,2023/24
04/01/2024,Osasuna,Almeria,1,0,H,14,4,2,0,1.7,4.0,4.75,La Liga,2023/24
04/01/2024,Sevilla,Ath Bilbao,0,2,A,11,15,2,6,3.0,3.3,2.38,La Liga,2023/24
04/01/2024,Las Palmas,Barcelona,1,2,A,12,15,3,5,5.5,4.33,1.57,La Liga,2023/24
12/01/2024,Sevilla,Alaves,2,3,A,19,16,4,8,1.91,3.4,4.2,La Liga,2023/24
13/01/2024,Las Palmas,Villarreal,3,0,H,8,17,3,3,2.5,3.3,2.8,La Liga,2023/24
13/01/2024,Mallorca,Celta,1,1,D,17,6,6,2,2.5,3.1,3.0,La Liga,2023/24
13/01/2024,Ath Bilbao,Sociedad,2,1,H,10,9,3,1,2.0,3.4,3.8,La Liga,2023/24
13/01/2024,Betis,Granada,1,0,H,25,6,6,2,1.62,4.2,4.75,La Liga,2023/24
14/01/2024,Almeria,Girona,0,0,D,20,5,3,1,4.5,4.0,1.7,La Liga,2023/24
14/01/2024,Cadiz,Valencia,1,4,A,10,9,2,5,2.88,3.0,2.7,La Liga,2023/24
19/01/2024,Alaves,Cadiz,1,0,H,13,9,3,1,1.7,3.5,5.75,La Liga,2023/24
20/01/2024,Vallecano,Las Palmas,0,2,A,16,10,3,5,1.85,3.3,4.5,La Liga,2023/24
20/01/2024,Villarreal,Mallorca,1,1,D,18,8,5,2,2.05,3.5,3.6,La Liga,2023/24
20/01/2024,Valencia,Ath Bilbao,1,0,H,6,6,1,3,3.3,3.3,2.25,La Liga,2023/24
20/01/2024,Celta,Sociedad,0,1,A,6,6,2,2,3.25,3.0,2.4,La Liga,2023/24
21/01/2024,Osasuna,Getafe,3,2,H,13,10,7,7,2.15,3.0,4.0,La Liga,2023/24
21/01/2024,Real Madrid,Almeria,3,2,H,18,10,6,2,1.13,10.0,17.0,La Liga,2023/24
21/01/2024,Betis,Barcelona,2,4,A,14,11,5,4,4.33,3.8,1.8,La Liga,2023/24
21/01/2024,Girona,Sevilla,5,1,H,12,9,8,3,1.73,4.0,4.5,La Liga,2023/24
22/01/2024,Granada,Ath Madrid,0,1,A,17,10,2,5,4.75,3.8,1.7,La Liga,2023/24
26/01/2024,Almeria,Alaves,0,3,A,19,11,7,3,2.6,3.2,2.8,La Liga,2023/24
27/01/2024,Sociedad,Vallecano,0,0,D,6,5,3,0,1.67,3.75,5.5,La Liga,2023/24
27/01/2024,Las Palmas,Real Madrid,1,2,A,7,13,2,5,6.5,4.75,1.45,La Liga,2023/24
27/01/2024,Barcelona,Villarreal,3,5,A,22,9,10,6,1.36,5.5,8.0,La Liga,2023/24
27/01/2024,Mallorca,Betis,0,1,A,14,8,1,2,2.3,3.2,3.2,La Liga,2023/24
28/01/2024,Celta,Girona,0,1,A,10,15,5,6,2.8,3.4,2.5,La Liga,2023/24
28/01/2024,Cadiz,Ath Bilbao,0,0,D,9,8,2,0,5.5,3.4,1.73,La Liga,2023/24
28/01/2024,Sevilla,Osasuna,1,1,D,10,11,5,4,2.0,3.4,3.75,La Liga,2023/24
28/01/2024,Ath Madrid,Valencia,2,0,H,12,10,8,3,1.45,4.33,7.0,La Liga,2023/24
29/01/2024,Getafe,Granada,2,0,H,7,16,4,3,1.8,3.4,4.75,La Liga,2023/24
31/01/2024,Barcelona,Osasuna,1,0,H,16,9,4,1,1.33,5.0,10.0,La Liga,2023/24
31/01/2024,Ath Madrid,Vallecano,2,1,H,8,10,3,2,1.5,4.2,6.5,La Liga,2023/24
01/02/2024,Getafe,Real Madrid,0,2,A,10,16,2,9,6.0,4.2,1.55,La Liga,2023/24
02/02/2024,Ath Bilbao,Mallorca,4,0,H,13,6,6,2,1.53,3.9,7.0,La Liga,2023/24
03/02/2024,Valencia,Almeria,2,1,H,7,15,2,5,1.65,3.75,5.5,La Liga,2023/24
03/02/2024,Granada,Las Palmas,1,1,D,3,16,1,6,2.3,3.2,3.3,La Liga,2023/24
03/02/2024,Alaves,Barcelona,1,3,A,13,8,2,5,4.33,3.6,1.85,La Liga,2023/24
03/02/2024,Girona,Sociedad,0,0,D,11,11,3,2,2.1,3.4,3.5,La Liga,2023/24
04/02/2024,Villarreal,Cadiz,0,0,D,19,8,4,2,1.62,4.0,5.5,La Liga,2023/24
04/02/2024,Osasuna,Celta,0,3,A,18,6,1,5,2.38,3.1,3.3,La Liga,2023/24
04/02/2024,Betis,Getafe,1,1,D,9,11,3,2,1.91,3.4,4.2,La Liga,2023/24
04/02/2024,Real Madrid,Ath Madrid,1,1,D,17,10,4,5,1.73,4.0,4.5,La Liga,2023/24
05/02/2024,Vallecano,Sevilla,1,2,A,22,10,5,6,2.15,3.3,3.5,La Liga,2023/24
09/02/2024,Cadiz,Betis,0,2,A,14,13,5,5,3.0,3.0,2.6,La Liga,2023/24
10/02/2024,Alaves,Villarreal,1,1,D,17,12,4,4,2.2,3.4,3.3,La Liga,2023/24
10/02/2024,Sociedad,Osasuna,0,1,A,21,9,3,2,1.85,3.2,5.0,La Liga,2023/24
10/02/2024,Real Madrid,Girona,4,0,H,16,5,6,0,1.45,5.0,6.0,La Liga,2023/24
10/02/2024,Las Palmas,Valencia,2,0,H,8,7,3,1,2.75,3.0,2.9,La Liga,2023/24
11/02/2024,Getafe,Celta,3,2,H,11,9,4,4,2.2,3.1,3.6,La Liga,2023/24
11/02/2024,Mallorca,Vallecano,2,1,H,8,11,5,4,2.3,3.0,3.4,La Liga,2023/24
11/02/2024,Sevilla,Ath Madrid,1,0,H,10,16,6,5,3.5,3.5,2.05,La Liga,2023/24
11/02/2024,Barcelona,Granada,3,3,D,11,11,6,5,1.22,7.5,10.0,La Liga,2023/24
12/02/2024,Almeria,Ath Bilbao,0,0,D,10,12,4,4,4.33,4.0,1.73,La Liga,2023/24
16/02/2024,Villarreal,Getafe,1,1,D,20,11,7,2,1.95,3.5,3.8,La Liga,2023/24
17/02/2024,Ath Madrid,Las Palmas,5,0,H,13,11,7,2,1.5,4.75,6.5,La Liga,2023/24
17/02/2024,Osasuna,Cadiz,2,0,H,11,5,4,1,1.75,3.3,5.5,La Liga,2023/24
17/02/2024,Celta,Barcelona,1,2,A,13,14,4,4,3.8,3.8,1.85,La Liga,2023/24
17/02/2024,Valencia,Sevilla,0,0,D,14,1,4,1,2.25,3.3,3.3,La Liga,2023/24
18/02/2024,Vallecano,Real Madrid,1,1,D,8,11,3,4,6.0,3.75,1.62,La Liga,2023/24
18/02/2024,Granada,Almeria,1,1,D,19,13,7,3,2.1,3.5,3.4,La Liga,2023/24
18/02/2024,Mallorca,Sociedad,1,2,A,4,19,1,5,3.4,2.8,2.5,La Liga,2023/24
18/02/2024,Betis,Alaves,0,0,D,13,13,2,4,2.1,3.3,3.75,La Liga,2023/24
19/02/2024,Ath Bilbao,Girona,3,2,H,14,12,7,6,1.91,3.6,4.0,La Liga,2023/24
23/02/2024,Sociedad,Villarreal,1,3,A,21,6,8,4,1.73,3.6,5.0,La Liga,2023/24
24/02/2024,Barcelona,Getafe,4,0,H,17,10,9,4,1.4,5.0,7.0,La Liga,2023/24
24/02/2024,Alaves,Mallorca,1,1,D,9,15,1,8,1.91,3.0,5.0,La Liga,2023/24
